,weekday,month,bus_route_id,violation_type,violations
7877,Thursday,2024-09,M14+,MOBILE DOUBLE PARKED,45
7878,Thursday,2024-09,M15+,MOBILE BUS LANE,818
7879,Thursday,2024-09,M15+,MOBILE BUS STOP,901
7880,Thursday,2024-09,M15+,MOBILE DOUBLE PARKED,310
7881,Thursday,2024-09,M23+,MOBILE BUS LANE,81
7882,Thursday,2024-09,M23+,MOBILE BUS STOP,60
7883,Thursday,2024-09,M23+,MOBILE DOUBLE PARKED,9
7884,Thursday,2024-09,M34+,MOBILE BUS LANE,50
7885,Thursday,2024-09,M34+,MOBILE BUS STOP,126
7886,Thursday,2024-09,M34+,MOBILE DOUBLE PARKED,31
7887,Thursday,2024-09,M86+,MOBILE BUS LANE,10
7888,Thursday,2024-09,Q43,MOBILE BUS LANE,80
7889,Thursday,2024-09,Q43,MOBILE BUS STOP,133
7890,Thursday,2024-09,Q43,MOBILE DOUBLE PARKED,61
7891,Thursday,2024-09,Q44+,MOBILE BUS LANE,237
7892,Thursday,2024-09,Q44+,MOBILE BUS STOP,595
7893,Thursday,2024-09,Q44+,MOBILE DOUBLE PARKED,458
7894,Thursday,2024-09,Q54,MOBILE BUS LANE,227
7895,Thursday,2024-09,Q54,MOBILE BUS STOP,462
7896,Thursday,2024-09,Q54,MOBILE DOUBLE PARKED,112
7897,Thursday,2024-09,Q58,MOBILE BUS LANE,67
7898,Thursday,2024-09,Q58,MOBILE BUS STOP,629
7899,Thursday,2024-09,Q58,MOBILE DOUBLE PARKED,337
7900,Thursday,2024-09,S46,MOBILE BUS LANE,136
7901,Thursday,2024-09,S46,MOBILE BUS STOP,28
7902,Thursday,2024-09,S46,MOBILE DOUBLE PARKED,367
7903,Thursday,2024-09,S79+,MOBILE BUS LANE,11
7904,Thursday,2024-09,S79+,MOBILE BUS STOP,30
7905,Thursday,2024-09,S79+,MOBILE DOUBLE PARKED,112
7906,Thursday,2024-10,B25,MOBILE BUS LANE,224
7907,Thursday,2024-10,B25,MOBILE BUS STOP,317
7908,Thursday,2024-10,B25,MOBILE DOUBLE PARKED,88
7909,Thursday,2024-10,B26,MOBILE BUS LANE,2
7910,Thursday,2024-10,B26,MOBILE BUS STOP,439
7911,Thursday,2024-10,B26,MOBILE DOUBLE PARKED,74
7912,Thursday,2024-10,B35,MOBILE BUS STOP,1289
7913,Thursday,2024-10,B41,MOBILE BUS LANE,250
7914,Thursday,2024-10,B41,MOBILE BUS STOP,899
7915,Thursday,2024-10,B41,MOBILE DOUBLE PARKED,567
7916,Thursday,2024-10,B42,MOBILE BUS LANE,46
7917,Thursday,2024-10,B42,MOBILE BUS STOP,73
7918,Thursday,2024-10,B42,MOBILE DOUBLE PARKED,3
7919,Thursday,2024-10,B44+,MOBILE BUS LANE,327
7920,Thursday,2024-10,B44+,MOBILE BUS STOP,1086
7921,Thursday,2024-10,B44+,MOBILE DOUBLE PARKED,563
7922,Thursday,2024-10,B46+,MOBILE BUS LANE,547
7923,Thursday,2024-10,B46+,MOBILE BUS STOP,769
7924,Thursday,2024-10,B46+,MOBILE DOUBLE PARKED,265
7925,Thursday,2024-10,B62,MOBILE BUS LANE,1
7926,Thursday,2024-10,B62,MOBILE BUS STOP,262
7927,Thursday,2024-10,B62,MOBILE DOUBLE PARKED,49
7928,Thursday,2024-10,B82+,MOBILE BUS LANE,203
7929,Thursday,2024-10,B82+,MOBILE BUS STOP,1435
7930,Thursday,2024-10,B82+,MOBILE DOUBLE PARKED,940
7931,Thursday,2024-10,BX12+,MOBILE BUS LANE,570
7932,Thursday,2024-10,BX12+,MOBILE BUS STOP,261
7933,Thursday,2024-10,BX12+,MOBILE DOUBLE PARKED,591
7934,Thursday,2024-10,BX19,MOBILE BUS LANE,212
7935,Thursday,2024-10,BX19,MOBILE BUS STOP,1169
7936,Thursday,2024-10,BX19,MOBILE DOUBLE PARKED,3426
7937,Thursday,2024-10,BX28,MOBILE BUS LANE,90
7938,Thursday,2024-10,BX28,MOBILE BUS STOP,451
7939,Thursday,2024-10,BX28,MOBILE DOUBLE PARKED,758
7940,Thursday,2024-10,BX35,MOBILE BUS LANE,93
7941,Thursday,2024-10,BX35,MOBILE BUS STOP,292
7942,Thursday,2024-10,BX35,MOBILE DOUBLE PARKED,1134
7943,Thursday,2024-10,BX36,MOBILE BUS LANE,129
7944,Thursday,2024-10,BX36,MOBILE BUS STOP,976
7945,Thursday,2024-10,BX36,MOBILE DOUBLE PARKED,2318
7946,Thursday,2024-10,BX38,MOBILE BUS STOP,153
7947,Thursday,2024-10,BX38,MOBILE DOUBLE PARKED,511
7948,Thursday,2024-10,BX41+,MOBILE BUS LANE,636
7949,Thursday,2024-10,BX41+,MOBILE BUS STOP,402
7950,Thursday,2024-10,BX41+,MOBILE DOUBLE PARKED,715
7951,Thursday,2024-10,BX6+,MOBILE BUS LANE,76
7952,Thursday,2024-10,BX6+,MOBILE BUS STOP,1124
7953,Thursday,2024-10,BX6+,MOBILE DOUBLE PARKED,1808
7954,Thursday,2024-10,M101,MOBILE BUS LANE,516
7955,Thursday,2024-10,M101,MOBILE BUS STOP,2192
7956,Thursday,2024-10,M101,MOBILE DOUBLE PARKED,2407
7957,Thursday,2024-10,M14+,MOBILE BUS LANE,188
7958,Thursday,2024-10,M14+,MOBILE BUS STOP,185
7959,Thursday,2024-10,M14+,MOBILE DOUBLE PARKED,59
7960,Thursday,2024-10,M15+,MOBILE BUS LANE,1316
7961,Thursday,2024-10,M15+,MOBILE BUS STOP,1825
7962,Thursday,2024-10,M15+,MOBILE DOUBLE PARKED,604
7963,Thursday,2024-10,M23+,MOBILE BUS LANE,70
7964,Thursday,2024-10,M23+,MOBILE BUS STOP,86
7965,Thursday,2024-10,M23+,MOBILE DOUBLE PARKED,7
7966,Thursday,2024-10,M34+,MOBILE BUS LANE,80
7967,Thursday,2024-10,M34+,MOBILE BUS STOP,220
7968,Thursday,2024-10,M34+,MOBILE DOUBLE PARKED,37
7969,Thursday,2024-10,M60+,MOBILE BUS LANE,1433
7970,Thursday,2024-10,M60+,MOBILE BUS STOP,753
7971,Thursday,2024-10,M60+,MOBILE DOUBLE PARKED,958
7972,Thursday,2024-10,M79+,MOBILE BUS LANE,371
7973,Thursday,2024-10,M79+,MOBILE BUS STOP,118
7974,Thursday,2024-10,M79+,MOBILE DOUBLE PARKED,574
7975,Thursday,2024-10,M86+,MOBILE BUS LANE,64
7976,Thursday,2024-10,M86+,MOBILE BUS STOP,138
7977,Thursday,2024-10,M86+,MOBILE DOUBLE PARKED,643
7978,Thursday,2024-10,Q43,MOBILE BUS LANE,148
7979,Thursday,2024-10,Q43,MOBILE BUS STOP,549
7980,Thursday,2024-10,Q43,MOBILE DOUBLE PARKED,228
7981,Thursday,2024-10,Q44+,MOBILE BUS LANE,306
7982,Thursday,2024-10,Q44+,MOBILE BUS STOP,673
7983,Thursday,2024-10,Q44+,MOBILE DOUBLE PARKED,408
7984,Thursday,2024-10,Q5,MOBILE BUS LANE,381
7985,Thursday,2024-10,Q5,MOBILE BUS STOP,636
7986,Thursday,2024-10,Q5,MOBILE DOUBLE PARKED,53
7987,Thursday,2024-10,Q53+,MOBILE BUS LANE,137
7988,Thursday,2024-10,Q53+,MOBILE BUS STOP,656
7989,Thursday,2024-10,Q53+,MOBILE DOUBLE PARKED,103
7990,Thursday,2024-10,Q54,MOBILE BUS LANE,267
7991,Thursday,2024-10,Q54,MOBILE BUS STOP,672
7992,Thursday,2024-10,Q54,MOBILE DOUBLE PARKED,187
7993,Thursday,2024-10,Q58,MOBILE BUS LANE,54
7994,Thursday,2024-10,Q58,MOBILE BUS STOP,752
7995,Thursday,2024-10,Q58,MOBILE DOUBLE PARKED,524
7996,Thursday,2024-10,Q69,MOBILE BUS LANE,22
7997,Thursday,2024-10,Q69,MOBILE BUS STOP,44
7998,Thursday,2024-10,Q69,MOBILE DOUBLE PARKED,7
7999,Thursday,2024-10,S46,MOBILE BUS LANE,205
8000,Thursday,2024-10,S46,MOBILE BUS STOP,175
8001,Thursday,2024-10,S46,MOBILE DOUBLE PARKED,880
8002,Thursday,2024-10,S79+,MOBILE BUS LANE,16
8003,Thursday,2024-10,S79+,MOBILE BUS STOP,209
8004,Thursday,2024-10,S79+,MOBILE DOUBLE PARKED,286
8005,Thursday,2024-11,B25,MOBILE BUS LANE,167
8006,Thursday,2024-11,B25,MOBILE BUS STOP,248
8007,Thursday,2024-11,B25,MOBILE DOUBLE PARKED,77
8008,Thursday,2024-11,B26,MOBILE BUS LANE,2
8009,Thursday,2024-11,B26,MOBILE BUS STOP,327
8010,Thursday,2024-11,B26,MOBILE DOUBLE PARKED,91
8011,Thursday,2024-11,B35,MOBILE BUS STOP,1040
8012,Thursday,2024-11,B41,MOBILE BUS LANE,110
8013,Thursday,2024-11,B41,MOBILE BUS STOP,618
8014,Thursday,2024-11,B41,MOBILE DOUBLE PARKED,569
8015,Thursday,2024-11,B42,MOBILE BUS LANE,25
8016,Thursday,2024-11,B42,MOBILE BUS STOP,47
8017,Thursday,2024-11,B42,MOBILE DOUBLE PARKED,7
8018,Thursday,2024-11,B44+,MOBILE BUS LANE,169
8019,Thursday,2024-11,B44+,MOBILE BUS STOP,831
8020,Thursday,2024-11,B44+,MOBILE DOUBLE PARKED,501
8021,Thursday,2024-11,B46+,MOBILE BUS LANE,300
8022,Thursday,2024-11,B46+,MOBILE BUS STOP,465
8023,Thursday,2024-11,B46+,MOBILE DOUBLE PARKED,162
8024,Thursday,2024-11,B62,MOBILE BUS LANE,1
8025,Thursday,2024-11,B62,MOBILE BUS STOP,184
8026,Thursday,2024-11,B62,MOBILE DOUBLE PARKED,45
8027,Thursday,2024-11,B82+,MOBILE BUS LANE,139
8028,Thursday,2024-11,B82+,MOBILE BUS STOP,1102
8029,Thursday,2024-11,B82+,MOBILE DOUBLE PARKED,653
8030,Thursday,2024-11,BX12+,MOBILE BUS LANE,286
8031,Thursday,2024-11,BX12+,MOBILE BUS STOP,269
8032,Thursday,2024-11,BX12+,MOBILE DOUBLE PARKED,531
8033,Thursday,2024-11,BX19,MOBILE BUS LANE,140
8034,Thursday,2024-11,BX19,MOBILE BUS STOP,729
8035,Thursday,2024-11,BX19,MOBILE DOUBLE PARKED,2249
8036,Thursday,2024-11,BX28,MOBILE BUS LANE,63
8037,Thursday,2024-11,BX28,MOBILE BUS STOP,457
8038,Thursday,2024-11,BX28,MOBILE DOUBLE PARKED,464
8039,Thursday,2024-11,BX35,MOBILE BUS LANE,41
8040,Thursday,2024-11,BX35,MOBILE BUS STOP,128
8041,Thursday,2024-11,BX35,MOBILE DOUBLE PARKED,744
8042,Thursday,2024-11,BX36,MOBILE BUS LANE,67
8043,Thursday,2024-11,BX36,MOBILE BUS STOP,722
8044,Thursday,2024-11,BX36,MOBILE DOUBLE PARKED,1500
8045,Thursday,2024-11,BX38,MOBILE BUS STOP,184
8046,Thursday,2024-11,BX38,MOBILE DOUBLE PARKED,278
8047,Thursday,2024-11,BX41+,MOBILE BUS LANE,367
8048,Thursday,2024-11,BX41+,MOBILE BUS STOP,349
8049,Thursday,2024-11,BX41+,MOBILE DOUBLE PARKED,468
8050,Thursday,2024-11,BX6+,MOBILE BUS LANE,53
8051,Thursday,2024-11,BX6+,MOBILE BUS STOP,719
8052,Thursday,2024-11,BX6+,MOBILE DOUBLE PARKED,1389
8053,Thursday,2024-11,M101,MOBILE BUS LANE,219
8054,Thursday,2024-11,M101,MOBILE BUS STOP,1658
8055,Thursday,2024-11,M101,MOBILE DOUBLE PARKED,1896
8056,Thursday,2024-11,M14+,MOBILE BUS LANE,146
8057,Thursday,2024-11,M14+,MOBILE BUS STOP,177
8058,Thursday,2024-11,M14+,MOBILE DOUBLE PARKED,52
8059,Thursday,2024-11,M15+,MOBILE BUS LANE,763
8060,Thursday,2024-11,M15+,MOBILE BUS STOP,893
8061,Thursday,2024-11,M15+,MOBILE DOUBLE PARKED,492
8062,Thursday,2024-11,M23+,MOBILE BUS LANE,52
8063,Thursday,2024-11,M23+,MOBILE BUS STOP,80
8064,Thursday,2024-11,M23+,MOBILE DOUBLE PARKED,12
8065,Thursday,2024-11,M34+,MOBILE BUS LANE,57
8066,Thursday,2024-11,M34+,MOBILE BUS STOP,103
8067,Thursday,2024-11,M34+,MOBILE DOUBLE PARKED,29
8068,Thursday,2024-11,M60+,MOBILE BUS LANE,755
8069,Thursday,2024-11,M60+,MOBILE BUS STOP,451
8070,Thursday,2024-11,M60+,MOBILE DOUBLE PARKED,600
8071,Thursday,2024-11,M79+,MOBILE BUS LANE,136
8072,Thursday,2024-11,M79+,MOBILE BUS STOP,86
8073,Thursday,2024-11,M79+,MOBILE DOUBLE PARKED,380
8074,Thursday,2024-11,M86+,MOBILE BUS LANE,22
8075,Thursday,2024-11,M86+,MOBILE BUS STOP,115
8076,Thursday,2024-11,M86+,MOBILE DOUBLE PARKED,309
8077,Thursday,2024-11,Q43,MOBILE BUS LANE,80
8078,Thursday,2024-11,Q43,MOBILE BUS STOP,450
8079,Thursday,2024-11,Q43,MOBILE DOUBLE PARKED,224
8080,Thursday,2024-11,Q44+,MOBILE BUS LANE,192
8081,Thursday,2024-11,Q44+,MOBILE BUS STOP,598
8082,Thursday,2024-11,Q44+,MOBILE DOUBLE PARKED,278
8083,Thursday,2024-11,Q5,MOBILE BUS LANE,130
8084,Thursday,2024-11,Q5,MOBILE BUS STOP,478
8085,Thursday,2024-11,Q5,MOBILE DOUBLE PARKED,48
8086,Thursday,2024-11,Q53+,MOBILE BUS LANE,89
8087,Thursday,2024-11,Q53+,MOBILE BUS STOP,365
8088,Thursday,2024-11,Q53+,MOBILE DOUBLE PARKED,107
8089,Thursday,2024-11,Q54,MOBILE BUS LANE,198
8090,Thursday,2024-11,Q54,MOBILE BUS STOP,556
8091,Thursday,2024-11,Q54,MOBILE DOUBLE PARKED,150
8092,Thursday,2024-11,Q58,MOBILE BUS LANE,24
8093,Thursday,2024-11,Q58,MOBILE BUS STOP,648
8094,Thursday,2024-11,Q58,MOBILE DOUBLE PARKED,390
8095,Thursday,2024-11,Q69,MOBILE BUS LANE,13
8096,Thursday,2024-11,Q69,MOBILE BUS STOP,36
8097,Thursday,2024-11,Q69,MOBILE DOUBLE PARKED,3
8098,Thursday,2024-11,S46,MOBILE BUS LANE,93
8099,Thursday,2024-11,S46,MOBILE BUS STOP,136
8100,Thursday,2024-11,S46,MOBILE DOUBLE PARKED,677
8101,Thursday,2024-11,S79+,MOBILE BUS LANE,11
8102,Thursday,2024-11,S79+,MOBILE BUS STOP,127
8103,Thursday,2024-11,S79+,MOBILE DOUBLE PARKED,131
8104,Thursday,2024-12,B25,MOBILE BUS LANE,186
8105,Thursday,2024-12,B25,MOBILE BUS STOP,230
8106,Thursday,2024-12,B25,MOBILE DOUBLE PARKED,72
8107,Thursday,2024-12,B26,MOBILE BUS LANE,2
8108,Thursday,2024-12,B26,MOBILE BUS STOP,295
8109,Thursday,2024-12,B26,MOBILE DOUBLE PARKED,51
8110,Thursday,2024-12,B35,MOBILE BUS STOP,1178
8111,Thursday,2024-12,B41,MOBILE BUS LANE,126
8112,Thursday,2024-12,B41,MOBILE BUS STOP,633
8113,Thursday,2024-12,B41,MOBILE DOUBLE PARKED,538
8114,Thursday,2024-12,B42,MOBILE BUS LANE,35
8115,Thursday,2024-12,B42,MOBILE BUS STOP,72
8116,Thursday,2024-12,B42,MOBILE DOUBLE PARKED,10
8117,Thursday,2024-12,B44+,MOBILE BUS LANE,214
8118,Thursday,2024-12,B44+,MOBILE BUS STOP,889
8119,Thursday,2024-12,B44+,MOBILE DOUBLE PARKED,562
8120,Thursday,2024-12,B46+,MOBILE BUS LANE,357
8121,Thursday,2024-12,B46+,MOBILE BUS STOP,479
8122,Thursday,2024-12,B46+,MOBILE DOUBLE PARKED,190
8123,Thursday,2024-12,B62,MOBILE BUS STOP,156
8124,Thursday,2024-12,B62,MOBILE DOUBLE PARKED,58
8125,Thursday,2024-12,B82+,MOBILE BUS LANE,185
8126,Thursday,2024-12,B82+,MOBILE BUS STOP,1137
8127,Thursday,2024-12,B82+,MOBILE DOUBLE PARKED,822
8128,Thursday,2024-12,BX12+,MOBILE BUS LANE,470
8129,Thursday,2024-12,BX12+,MOBILE BUS STOP,282
8130,Thursday,2024-12,BX12+,MOBILE DOUBLE PARKED,513
8131,Thursday,2024-12,BX19,MOBILE BUS LANE,194
8132,Thursday,2024-12,BX19,MOBILE BUS STOP,797
8133,Thursday,2024-12,BX19,MOBILE DOUBLE PARKED,2099
8134,Thursday,2024-12,BX28,MOBILE BUS LANE,47
8135,Thursday,2024-12,BX28,MOBILE BUS STOP,360
8136,Thursday,2024-12,BX28,MOBILE DOUBLE PARKED,503
8137,Thursday,2024-12,BX35,MOBILE BUS LANE,58
8138,Thursday,2024-12,BX35,MOBILE BUS STOP,141
8139,Thursday,2024-12,BX35,MOBILE DOUBLE PARKED,609
8140,Thursday,2024-12,BX36,MOBILE BUS LANE,81
8141,Thursday,2024-12,BX36,MOBILE BUS STOP,643
8142,Thursday,2024-12,BX36,MOBILE DOUBLE PARKED,1413
8143,Thursday,2024-12,BX38,MOBILE BUS STOP,129
8144,Thursday,2024-12,BX38,MOBILE DOUBLE PARKED,471
8145,Thursday,2024-12,BX41+,MOBILE BUS LANE,430
8146,Thursday,2024-12,BX41+,MOBILE BUS STOP,256
8147,Thursday,2024-12,BX41+,MOBILE DOUBLE PARKED,460
8148,Thursday,2024-12,BX6+,MOBILE BUS LANE,42
8149,Thursday,2024-12,BX6+,MOBILE BUS STOP,569
8150,Thursday,2024-12,BX6+,MOBILE DOUBLE PARKED,1036
8151,Thursday,2024-12,M101,MOBILE BUS LANE,270
8152,Thursday,2024-12,M101,MOBILE BUS STOP,1589
8153,Thursday,2024-12,M101,MOBILE DOUBLE PARKED,1671
8154,Thursday,2024-12,M14+,MOBILE BUS LANE,140
8155,Thursday,2024-12,M14+,MOBILE BUS STOP,170
8156,Thursday,2024-12,M14+,MOBILE DOUBLE PARKED,48
8157,Thursday,2024-12,M15+,MOBILE BUS LANE,789
8158,Thursday,2024-12,M15+,MOBILE BUS STOP,1143
8159,Thursday,2024-12,M15+,MOBILE DOUBLE PARKED,356
8160,Thursday,2024-12,M23+,MOBILE BUS LANE,55
8161,Thursday,2024-12,M23+,MOBILE BUS STOP,46
8162,Thursday,2024-12,M23+,MOBILE DOUBLE PARKED,1
8163,Thursday,2024-12,M34+,MOBILE BUS LANE,84
8164,Thursday,2024-12,M34+,MOBILE BUS STOP,104
8165,Thursday,2024-12,M34+,MOBILE DOUBLE PARKED,27
8166,Thursday,2024-12,M60+,MOBILE BUS LANE,988
8167,Thursday,2024-12,M60+,MOBILE BUS STOP,610
8168,Thursday,2024-12,M60+,MOBILE DOUBLE PARKED,706
8169,Thursday,2024-12,M79+,MOBILE BUS LANE,115
8170,Thursday,2024-12,M79+,MOBILE BUS STOP,98
8171,Thursday,2024-12,M79+,MOBILE DOUBLE PARKED,438
8172,Thursday,2024-12,M86+,MOBILE BUS LANE,35
8173,Thursday,2024-12,M86+,MOBILE BUS STOP,98
8174,Thursday,2024-12,M86+,MOBILE DOUBLE PARKED,428
8175,Thursday,2024-12,Q43,MOBILE BUS LANE,157
8176,Thursday,2024-12,Q43,MOBILE BUS STOP,422
8177,Thursday,2024-12,Q43,MOBILE DOUBLE PARKED,192
8178,Thursday,2024-12,Q44+,MOBILE BUS LANE,166
8179,Thursday,2024-12,Q44+,MOBILE BUS STOP,572
8180,Thursday,2024-12,Q44+,MOBILE DOUBLE PARKED,298
8181,Thursday,2024-12,Q5,MOBILE BUS LANE,115
8182,Thursday,2024-12,Q5,MOBILE BUS STOP,357
8183,Thursday,2024-12,Q5,MOBILE DOUBLE PARKED,50
8184,Thursday,2024-12,Q53+,MOBILE BUS LANE,69
8185,Thursday,2024-12,Q53+,MOBILE BUS STOP,340
8186,Thursday,2024-12,Q53+,MOBILE DOUBLE PARKED,69
8187,Thursday,2024-12,Q54,MOBILE BUS LANE,28
8188,Thursday,2024-12,Q54,MOBILE BUS STOP,603
8189,Thursday,2024-12,Q54,MOBILE DOUBLE PARKED,139
8190,Thursday,2024-12,Q58,MOBILE BUS LANE,42
8191,Thursday,2024-12,Q58,MOBILE BUS STOP,556
8192,Thursday,2024-12,Q58,MOBILE DOUBLE PARKED,335
8193,Thursday,2024-12,Q69,MOBILE BUS LANE,24
8194,Thursday,2024-12,Q69,MOBILE BUS STOP,35
8195,Thursday,2024-12,Q69,MOBILE DOUBLE PARKED,15
8196,Thursday,2024-12,S46,MOBILE BUS LANE,135
8197,Thursday,2024-12,S46,MOBILE BUS STOP,118
8198,Thursday,2024-12,S46,MOBILE DOUBLE PARKED,888
8199,Thursday,2024-12,S79+,MOBILE BUS LANE,10
8200,Thursday,2024-12,S79+,MOBILE BUS STOP,101
8201,Thursday,2024-12,S79+,MOBILE DOUBLE PARKED,149
8202,Thursday,2025-01,B25,MOBILE BUS LANE,266
8203,Thursday,2025-01,B25,MOBILE BUS STOP,195
8204,Thursday,2025-01,B25,MOBILE DOUBLE PARKED,101
8205,Thursday,2025-01,B26,MOBILE BUS LANE,1
8206,Thursday,2025-01,B26,MOBILE BUS STOP,400
8207,Thursday,2025-01,B26,MOBILE DOUBLE PARKED,60
8208,Thursday,2025-01,B35,MOBILE BUS STOP,1205
8209,Thursday,2025-01,B35,MOBILE DOUBLE PARKED,1
8210,Thursday,2025-01,B41,MOBILE BUS LANE,200
8211,Thursday,2025-01,B41,MOBILE BUS STOP,668
8212,Thursday,2025-01,B41,MOBILE DOUBLE PARKED,801
8213,Thursday,2025-01,B42,MOBILE BUS LANE,28
8214,Thursday,2025-01,B42,MOBILE BUS STOP,59
8215,Thursday,2025-01,B42,MOBILE DOUBLE PARKED,10
8216,Thursday,2025-01,B44+,MOBILE BUS LANE,279
8217,Thursday,2025-01,B44+,MOBILE BUS STOP,1061
8218,Thursday,2025-01,B44+,MOBILE DOUBLE PARKED,687
8219,Thursday,2025-01,B46+,MOBILE BUS LANE,335
8220,Thursday,2025-01,B46+,MOBILE BUS STOP,564
8221,Thursday,2025-01,B46+,MOBILE DOUBLE PARKED,195
8222,Thursday,2025-01,B62,MOBILE BUS STOP,204
8223,Thursday,2025-01,B62,MOBILE DOUBLE PARKED,84
8224,Thursday,2025-01,B82+,MOBILE BUS LANE,178
8225,Thursday,2025-01,B82+,MOBILE BUS STOP,1516
8226,Thursday,2025-01,B82+,MOBILE DOUBLE PARKED,999
8227,Thursday,2025-01,BX12+,MOBILE BUS LANE,425
8228,Thursday,2025-01,BX12+,MOBILE BUS STOP,279
8229,Thursday,2025-01,BX12+,MOBILE DOUBLE PARKED,469
8230,Thursday,2025-01,BX19,MOBILE BUS LANE,271
8231,Thursday,2025-01,BX19,MOBILE BUS STOP,979
8232,Thursday,2025-01,BX19,MOBILE DOUBLE PARKED,2586
8233,Thursday,2025-01,BX28,MOBILE BUS LANE,71
8234,Thursday,2025-01,BX28,MOBILE BUS STOP,443
8235,Thursday,2025-01,BX28,MOBILE DOUBLE PARKED,606
8236,Thursday,2025-01,BX35,MOBILE BUS LANE,59
8237,Thursday,2025-01,BX35,MOBILE BUS STOP,168
8238,Thursday,2025-01,BX35,MOBILE DOUBLE PARKED,820
8239,Thursday,2025-01,BX36,MOBILE BUS LANE,91
8240,Thursday,2025-01,BX36,MOBILE BUS STOP,766
8241,Thursday,2025-01,BX36,MOBILE DOUBLE PARKED,1958
8242,Thursday,2025-01,BX38,MOBILE BUS STOP,109
8243,Thursday,2025-01,BX38,MOBILE DOUBLE PARKED,555
8244,Thursday,2025-01,BX41+,MOBILE BUS LANE,534
8245,Thursday,2025-01,BX41+,MOBILE BUS STOP,385
8246,Thursday,2025-01,BX41+,MOBILE DOUBLE PARKED,563
8247,Thursday,2025-01,BX6+,MOBILE BUS LANE,58
8248,Thursday,2025-01,BX6+,MOBILE BUS STOP,723
8249,Thursday,2025-01,BX6+,MOBILE DOUBLE PARKED,1306
8250,Thursday,2025-01,M101,MOBILE BUS LANE,419
8251,Thursday,2025-01,M101,MOBILE BUS STOP,1882
8252,Thursday,2025-01,M101,MOBILE DOUBLE PARKED,2539
8253,Thursday,2025-01,M14+,MOBILE BUS LANE,159
8254,Thursday,2025-01,M14+,MOBILE BUS STOP,202
8255,Thursday,2025-01,M14+,MOBILE DOUBLE PARKED,54
8256,Thursday,2025-01,M15+,MOBILE BUS LANE,1138
8257,Thursday,2025-01,M15+,MOBILE BUS STOP,1459
8258,Thursday,2025-01,M15+,MOBILE DOUBLE PARKED,590
8259,Thursday,2025-01,M23+,MOBILE BUS LANE,56
8260,Thursday,2025-01,M23+,MOBILE BUS STOP,76
8261,Thursday,2025-01,M23+,MOBILE DOUBLE PARKED,8
8262,Thursday,2025-01,M34+,MOBILE BUS LANE,78
8263,Thursday,2025-01,M34+,MOBILE BUS STOP,161
8264,Thursday,2025-01,M34+,MOBILE DOUBLE PARKED,32
8265,Thursday,2025-01,M60+,MOBILE BUS LANE,1034
8266,Thursday,2025-01,M60+,MOBILE BUS STOP,647
8267,Thursday,2025-01,M60+,MOBILE DOUBLE PARKED,771
8268,Thursday,2025-01,M79+,MOBILE BUS LANE,134
8269,Thursday,2025-01,M79+,MOBILE BUS STOP,159
8270,Thursday,2025-01,M79+,MOBILE DOUBLE PARKED,524
8271,Thursday,2025-01,M86+,MOBILE BUS LANE,49
8272,Thursday,2025-01,M86+,MOBILE BUS STOP,136
8273,Thursday,2025-01,M86+,MOBILE DOUBLE PARKED,687
8274,Thursday,2025-01,Q43,MOBILE BUS LANE,157
8275,Thursday,2025-01,Q43,MOBILE BUS STOP,421
8276,Thursday,2025-01,Q43,MOBILE DOUBLE PARKED,200
8277,Thursday,2025-01,Q44+,MOBILE BUS LANE,243
8278,Thursday,2025-01,Q44+,MOBILE BUS STOP,835
8279,Thursday,2025-01,Q44+,MOBILE DOUBLE PARKED,444
8280,Thursday,2025-01,Q5,MOBILE BUS LANE,151
8281,Thursday,2025-01,Q5,MOBILE BUS STOP,381
8282,Thursday,2025-01,Q5,MOBILE DOUBLE PARKED,25
8283,Thursday,2025-01,Q53+,MOBILE BUS LANE,65
8284,Thursday,2025-01,Q53+,MOBILE BUS STOP,373
8285,Thursday,2025-01,Q53+,MOBILE DOUBLE PARKED,94
8286,Thursday,2025-01,Q54,MOBILE BUS LANE,13
8287,Thursday,2025-01,Q54,MOBILE BUS STOP,666
8288,Thursday,2025-01,Q54,MOBILE DOUBLE PARKED,195
8289,Thursday,2025-01,Q58,MOBILE BUS LANE,58
8290,Thursday,2025-01,Q58,MOBILE BUS STOP,752
8291,Thursday,2025-01,Q58,MOBILE DOUBLE PARKED,535
8292,Thursday,2025-01,Q69,MOBILE BUS LANE,35
8293,Thursday,2025-01,Q69,MOBILE BUS STOP,60
8294,Thursday,2025-01,Q69,MOBILE DOUBLE PARKED,23
8295,Thursday,2025-01,S46,MOBILE BUS LANE,134
8296,Thursday,2025-01,S46,MOBILE BUS STOP,133
8297,Thursday,2025-01,S46,MOBILE DOUBLE PARKED,982
8298,Thursday,2025-01,S79+,MOBILE BUS LANE,6
8299,Thursday,2025-01,S79+,MOBILE BUS STOP,117
8300,Thursday,2025-01,S79+,MOBILE DOUBLE PARKED,120
8301,Thursday,2025-02,B25,MOBILE BUS LANE,186
8302,Thursday,2025-02,B25,MOBILE BUS STOP,135
8303,Thursday,2025-02,B25,MOBILE DOUBLE PARKED,70
8304,Thursday,2025-02,B26,MOBILE BUS LANE,2
8305,Thursday,2025-02,B26,MOBILE BUS STOP,252
8306,Thursday,2025-02,B26,MOBILE DOUBLE PARKED,78
8307,Thursday,2025-02,B35,MOBILE BUS LANE,45
8308,Thursday,2025-02,B35,MOBILE BUS STOP,939
